study,instrument,answer_list,value,label,label_de
soep-is,soep-is-2019,4262+,10,10,10
soep-is,soep-is-2019,4262+,11,… is more willing to take risks,… ist eher risikofreudig
soep-is,soep-is-2019,4263+173,1,"Elementary school (Grundschule, including Förderstufe/schulformunabhängige Orientierungstufe, the transition grades prior to entering secondary school)",Grundschule (inkl. Förderstufe)
soep-is,soep-is-2019,4263+173,2,Lower secondary school (Hauptschule),Hauptschule
soep-is,soep-is-2019,4263+173,3,Intermediate School (Realschule),Realschule
soep-is,soep-is-2019,4263+173,5,Comprehensive School (Gesamtschule),Gesamtschule
soep-is,soep-is-2019,4263+173,4,Upper Secondary (Gymnasium),Gymnasium
soep-is,soep-is-2019,4263+173,9,"School with special pedagogical concept, e.g. Montessori, Waldorf","Schule mit einem speziellen pädagogischen Konzept, z.B. Montessori, Waldorf"
soep-is,soep-is-2019,4263+173,8,"School for children with learn difficulties (Förderschule, Sonderschule, Sprachheilschule)","Förderschule, Sonderschule, Sprachheilschule"
soep-is,soep-is-2019,4263+173,6,Vocational School (Berufsschule),Berufsschule
soep-is,soep-is-2019,4263+173,7,Other,sonstige Schule
soep-is,soep-is-2019,4263+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4264+,1,Is careful,ist vorsichtig
soep-is,soep-is-2019,4264+,2,2,2
soep-is,soep-is-2019,4264+,3,3,3
soep-is,soep-is-2019,4264+,4,4,4
soep-is,soep-is-2019,4264+,5,5,5
soep-is,soep-is-2019,4264+,6,6,6
soep-is,soep-is-2019,4264+,7,7,7
soep-is,soep-is-2019,4264+,8,8,8
soep-is,soep-is-2019,4264+,9,9,9
soep-is,soep-is-2019,4264+,10,10,10
soep-is,soep-is-2019,4264+,11,is willing to take risks,ist risikofreudig
soep-is,soep-is-2019,4265+173,1,Here in this household,Hier im Haushalt
soep-is,soep-is-2019,4265+173,2,In The Same Place,Hier am Ort
soep-is,soep-is-2019,4265+173,7,Elsewhere in Germany,Woanders in Deutschland
soep-is,soep-is-2019,4265+173,5,In A Foreign Country,Im Ausland
soep-is,soep-is-2019,4265+173,6,Has died,Ist verstorben
soep-is,soep-is-2019,4265+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4266+173,4,Dual university / college of advanced vocational studies,Duale Hochschule / Berufsakademie
soep-is,soep-is-2019,4266+173,1,Specialized college of higher education (Fachhochschule),Fachhochschule
soep-is,soep-is-2019,4266+173,5,"Other University, e.g. art academy or conservatoire",sonstige Hochschule (z.b. Kunst oder Musikhochschule)
soep-is,soep-is-2019,4266+173,2,University / Technical university,Universität / Technische Hochschule
soep-is,soep-is-2019,4266+173,3,"Doctorate, PhD / postdoctoral dissertation",Promotion / Habilitation
soep-is,soep-is-2019,4266+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4267+173,1,I am still attending school,Gehe noch zur Schule
soep-is,soep-is-2019,4267+173,2,I have never attended school,Habe nie eine Schule besucht
soep-is,soep-is-2019,4267+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4268+173,4,Germany Until 1949,in Deutschland bis 1949?
soep-is,soep-is-2019,4268+173,1,"in one of the Bundesländer (federal states)
of the Federal Republic of Germany?",in einem Bundesland der Bundesrepublik Deutschland?
soep-is,soep-is-2019,4268+173,2,in the former East Germany?,in der DDR?
soep-is,soep-is-2019,4268+173,3,in another country?,in einem anderen Land?
soep-is,soep-is-2019,4268+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4269+173,1,Baden-Wuerttemberg,Baden-Württemberg
soep-is,soep-is-2019,4269+173,2,Bavaria,Bayern
soep-is,soep-is-2019,4269+173,18,Berlin,Berlin
soep-is,soep-is-2019,4269+173,5,Brandenburg,Brandenburg
soep-is,soep-is-2019,4269+173,6,Bremen,Bremen
soep-is,soep-is-2019,4269+173,7,Hamburg,Hamburg
soep-is,soep-is-2019,4269+173,8,Hesse,Hessen
soep-is,soep-is-2019,4269+173,9,Mecklenburg-West Pomerandia,Mecklenburg-Vorpommern
soep-is,soep-is-2019,4269+173,10,Lower Saxony,Niedersachsen
soep-is,soep-is-2019,4269+173,11,North Rhine-Westphalia,Nordrhein-Westfalen
soep-is,soep-is-2019,4269+173,12,Rhineland -Palatinate,Rheinland-Pfalz
soep-is,soep-is-2019,4269+173,13,Saarlouis,Saarland
soep-is,soep-is-2019,4269+173,14,Saxony,Sachsen
soep-is,soep-is-2019,4269+173,15,Saxony-Anhalt,Sachsen-Anhalt
soep-is,soep-is-2019,4269+173,16,Schleswig - Holstein,Schleswig-Holstein
soep-is,soep-is-2019,4269+173,17,Thuringia,Thüringen
soep-is,soep-is-2019,4269+173,19,Location does lie in germany today,Schulort liegt heute nicht mehr in Deutschland
soep-is,soep-is-2019,4269+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4270+,1,Apprenticeship (Lehre),Lehre
soep-is,soep-is-2019,4271+,2,Apprenticeship/ Vocational Training,Facharbeiterabschluss
soep-is,soep-is-2019,4272+,1,Full-time Vocational School,Berufsfachschule
soep-is,soep-is-2019,4273+,3,Trade School,Handelsschule
soep-is,soep-is-2019,4274+,2,Health sector school (Schule des Gesundheitswesens),Schule des Gesundheitswesens
soep-is,soep-is-2019,4275+,1,Vocational school such as a school for master craftspeople or technical college,"Fachschule, zum Beispiel Meister- oder Technikerschule"
soep-is,soep-is-2019,4276+,1,Civil Service Training,Beamtenausbildung
soep-is,soep-is-2019,4277+,2,College of advanced vocational studies,Berufsakademie
soep-is,soep-is-2019,4278+,3,Dual studies,Duales Studium
soep-is,soep-is-2019,4279+,1,"Specialized college of higher education, former engineer school, teacher education, GDR: Engineer and vocational school degree","Fachhochschule, früher auch Ingenieurschule, Lehrerbildung, DDR: Ingenieur- und Fachschulabschluss"
soep-is,soep-is-2019,4280+,3,Technical university,Technische Hochschule
soep-is,soep-is-2019,4281+,4,"Other university, e.g. art academy or conservatoire","Sonstige Hochschule, z.B. Kunst oder Musikhochschule"
soep-is,soep-is-2019,4282+,1,University,Universität
soep-is,soep-is-2019,4283+,2,Doctorate / Ph.D,Promotion \ Ph.D.
soep-is,soep-is-2019,4284+,5,"Post-doctoral dissertation (""Habilitation"")",Habilitation
soep-is,soep-is-2019,4285+,1,Other Degree,Sonstiger Abschluss
soep-is,soep-is-2019,4286+173,1,General education / secondary school,Allgemeinbildende Schule
soep-is,soep-is-2019,4286+173,3,Vocational education,Berufliche Ausbildung
soep-is,soep-is-2019,4286+173,2,Higher education,"Hochschule, Fachhochschule"
soep-is,soep-is-2019,4286+173,4,"Further training, Retraining","Weiterbildung, Umschulung"
soep-is,soep-is-2019,4286+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4287+,1,Employed full-time,Voll erwerbstätig
soep-is,soep-is-2019,4287+,2,Employed part-time,In Teilzeitbeschäftigung
soep-is,soep-is-2019,4287+,3,"Completing in-service training, apprenticeship or in-service retraining","In betrieblicher Ausbildung, Lehre oder betrieblicher Umschulung"
soep-is,soep-is-2019,4287+,4,In marginal (geringfügig) or irregular employment (unregelmäßig erwerbstätig),Geringfügig oder unregelmäßig erwerbstätig
soep-is,soep-is-2019,4287+,5,In partial retirement with zero working hours,In Altersteilzeit mit Arbeitszeit Null
soep-is,soep-is-2019,4287+,7,"Voluntary social / ecological year, federal volunteer service","Im freiwilligen sozialen / ökologischen Jahr, im Bundesfreiwilligendienst"
soep-is,soep-is-2019,4287+,8,Workshop for disabled persons,Werkstatt für Behinderte
soep-is,soep-is-2019,4287+,9,Not employed,Nicht erwerbstätig
soep-is,soep-is-2019,4288+,1,Yes,Ja
soep-is,soep-is-2019,4288+,2,No,Nein
soep-is,soep-is-2019,4288+,3,"Yes, Conditional on Test",Prüfbedingt auf „ja“ gesetzt
soep-is,soep-is-2019,4289+173,1,Learning without a professional qualification,Ein Anlernen ohne beruflichen Abschluss
soep-is,soep-is-2019,4289+173,2,Completed apprenticeship in a recognised training occupation of at least 2 years of regular training,Eine abgeschlossene Ausbildung in einem anerkannten Ausbildungsberuf von mindestens 2-jähriger Regelausbildungsdauer
soep-is,soep-is-2019,4289+173,3,Completed apprenticeship in a training recognized occupation requiring at least 3 years of regular training,Eine abgeschlossene Ausbildung in einem anerkannten Ausbildungsberuf von mindestens 3-jähriger Regelausbildungsdauer
soep-is,soep-is-2019,4289+173,4,Completed apprenticeship in a recognised training occupation and through additional recognised 1-year specialist training,Eine abgeschlossene Ausbildung in einem anerkannten Ausbildungsberuf und durch eine zusätzliche anerkannte 1-jährige Fachausbildung
soep-is,soep-is-2019,4289+173,5,Completed apprenticeship in a recognised training occupation and through additional recognised two-year specialist training,Eine abgeschlossene Ausbildung in einem anerkannten Ausbildungsberuf und durch eine zusätzliche anerkannte 2-jährige Fachausbildung
soep-is,soep-is-2019,4289+173,6,Degree from a specialized college of higher education,Eine abgeschlossene Fachhochschulausbildung
soep-is,soep-is-2019,4289+173,7,Completed university degree,Eine abgeschlossene Universitätsausbildung
soep-is,soep-is-2019,4289+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4290+173,1,Instructions for up to 1 week,Ein Anlernen von bis zu 1 Woche
soep-is,soep-is-2019,4290+173,2,Instructions for less than 4 weeks,Ein Anlernen von weniger als 4 Wochen
soep-is,soep-is-2019,4290+173,3,Instructions from 4 weeks on,Ein Anlernen ab 4 Wochen
soep-is,soep-is-2019,4290+173,4,Instruction from 3 months on,Ein Anlernen ab 3 Monaten
soep-is,soep-is-2019,4290+173,5,Instruction from 6 months on,Ein Anlernen ab 6 Monaten
soep-is,soep-is-2019,4290+173,6,Instruction from 1 year on,Ein Anlernen ab 1 Jahr
soep-is,soep-is-2019,4290+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4291+173,1,"Yes, work experience of at least 1 to 3 years","Ja, Berufserfahrungen von mindestens 1 Jahr bis zu 3 Jahren"
soep-is,soep-is-2019,4291+173,2,"Yes, work experience of more than 3 years","Ja, Berufserfahrungen von mehr als 3 Jahren"
soep-is,soep-is-2019,4291+173,3,No,Nein
soep-is,soep-is-2019,4291+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4292+173,2,"Blue-collar worker (Arbeiter), including those working in agriculture","Arbeiter, auch in der Landwirtschaft"
soep-is,soep-is-2019,4292+173,5,Employee (Angestellte),Angestellte
soep-is,soep-is-2019,4292+173,1,Self-employed (also those working for a self-employed family member),"Selbständige, einschl. mithelfende Familienangehörige"
soep-is,soep-is-2019,4292+173,3,"Civil servant, including judges and professional soldiers","Beamte, einschließlich Richter und Berufssoldaten"
soep-is,soep-is-2019,4292+173,4,Apprentices and interns,Auszubildende und Praktikanten
soep-is,soep-is-2019,4292+173,6,Other position,Andere Stellung
soep-is,soep-is-2019,4292+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4293+173,1,Never,Nie
soep-is,soep-is-2019,4293+173,2,Up to a quarter of the time,Bis zu einem Viertel der Zeit
soep-is,soep-is-2019,4293+173,3,Up to half the time,Bis zur Hälfte der Zeit
soep-is,soep-is-2019,4293+173,4,More than half the time,Mehr als die Hälfte der Zeit
soep-is,soep-is-2019,4293+173,5,The entire time,Die gesamte Zeit
soep-is,soep-is-2019,4293+173,6,I don't have any colleagues,Ich habe keine Kollegen
soep-is,soep-is-2019,4293+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4294+173,1,Never,Nie
soep-is,soep-is-2019,4294+173,2,Up to a quarter of the time,Bis zu einem Viertel der Zeit
soep-is,soep-is-2019,4294+173,3,Up to half the time,Bis zur Hälfte der Zeit
soep-is,soep-is-2019,4294+173,4,More than half the time,Mehr als die Hälfte der Zeit
soep-is,soep-is-2019,4294+173,5,The entire time,Die gesamte Zeit
soep-is,soep-is-2019,4294+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4295+173,1,Never,Nie.
soep-is,soep-is-2019,4295+173,2,Less often than once a month,Seltener als einmal im Monat.
soep-is,soep-is-2019,4295+173,3,Less than once per week but at least one per month,Seltener als einmal pro Woche aber mindestens einmal pro Monat.
soep-is,soep-is-2019,4295+173,4,At least every week but not every day.,Mindestens jede Woche aber nicht täglich.
soep-is,soep-is-2019,4295+173,5,Daily,Täglich
soep-is,soep-is-2019,4295+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4296+173,1,Only Standard High German,Nur Hochdeutsch
soep-is,soep-is-2019,4296+173,2,Mostly Standard High German,Eher Hochdeutsch
soep-is,soep-is-2019,4296+173,3,A mix of High German and dialect,Mischung aus Hochdeutsch und Dialekt
soep-is,soep-is-2019,4296+173,4,Mostly dialect or Platt (low German),Eher Dialekt bzw. Platt
soep-is,soep-is-2019,4296+173,5,Only dialect or Platt (low German),Nur Dialekt bzw. Platt
soep-is,soep-is-2019,4296+173,6,"Other, namely ...","Sonstiges, und zwar..."
soep-is,soep-is-2019,4296+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4297+173,1,Nobody,Niemand
soep-is,soep-is-2019,4297+173,2,Up to one quarter of the colleagues,Bis zu einem Viertel der Kollegen
soep-is,soep-is-2019,4297+173,3,Up to half of the colleagues,Bis zur Hälfte der Kollegen
soep-is,soep-is-2019,4297+173,4,More than half of the colleagues,Mehr als die Hälfte der Kollegen
soep-is,soep-is-2019,4297+173,5,All of them,Alle
soep-is,soep-is-2019,4297+173,6,I do not have colleagues,Ich habe keine Kollegen
soep-is,soep-is-2019,4297+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4298+173,1,Nobody,Niemand
soep-is,soep-is-2019,4298+173,2,Up to one quarter of the colleagues,Bis zu einem Viertel der Kunden
soep-is,soep-is-2019,4298+173,3,Up to half of the colleagues,Bis zur Hälfte der Kunden
soep-is,soep-is-2019,4298+173,4,More than half of the colleagues,Mehr als die Hälfte der Kunden
soep-is,soep-is-2019,4298+173,5,All of them,Alle
soep-is,soep-is-2019,4298+173,6,I do not have any contact with clients,Ich habe keinen Kundenkontakt
soep-is,soep-is-2019,4298+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4299+,1,1a,1a
soep-is,soep-is-2019,4299+,2,1b,1b
soep-is,soep-is-2019,4299+,3,2a,2a
soep-is,soep-is-2019,4299+,4,2b,2b
soep-is,soep-is-2019,4299+,5,3a,3a
soep-is,soep-is-2019,4299+,6,3b,3b
soep-is,soep-is-2019,4300+173,1,-5 Unfairly too low,-5 Ungerechterweise zu niedrig
soep-is,soep-is-2019,4300+173,2,4,-4
soep-is,soep-is-2019,4300+173,3,3,-3
soep-is,soep-is-2019,4300+173,4,2,-2
soep-is,soep-is-2019,4300+173,5,1,-1
soep-is,soep-is-2019,4300+173,6,0 Fair,0 Gerecht
soep-is,soep-is-2019,4300+173,7,2,1
soep-is,soep-is-2019,4300+173,8,3,2
soep-is,soep-is-2019,4300+173,9,4,3
soep-is,soep-is-2019,4300+173,10,5,4
soep-is,soep-is-2019,4300+173,11,5 Unfairly too high,5 Ungerechterweise zu hoch
soep-is,soep-is-2019,4300+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4301+,1,IGV_Dummyvariable1=3a: IGV05→IGV03→IGV04→IGV02,IGV_Dummyvariable1=3a: IGV05→IGV03→IGV04→IGV02
soep-is,soep-is-2019,4301+,2,IGV_Dummyvariable1=3b: IGV07→IGV03→IGV06→IGV02,IGV_Dummyvariable1=3b: IGV07→IGV03→IGV06→IGV02
soep-is,soep-is-2019,4301+,3,IGV_Dummyvariable1=2a: IGV04→IGV02→IGV05→IGV03,IGV_Dummyvariable1=2a: IGV04→IGV02→IGV05→IGV03
soep-is,soep-is-2019,4302+,1,Scenario 1,Szenario 1
soep-is,soep-is-2019,4302+,2,Scenario 2,Szenario 2
soep-is,soep-is-2019,4303+173,1,Know clearly,"Ja, ich kenne es genau"
soep-is,soep-is-2019,4303+173,2,Know somewhat,Ich habe eine grobe Ahnung
soep-is,soep-is-2019,4303+173,3,Don’t know,Ich habe keine Ahnung
soep-is,soep-is-2019,4303+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4304+173,1,Definitely Yes.,Ja
soep-is,soep-is-2019,4304+173,2,Maybe Yes.,Vielleicht
soep-is,soep-is-2019,4304+173,3,No.,Nein
soep-is,soep-is-2019,4304+173,4,Don’t know.,Ich habe keine Ahnung
soep-is,soep-is-2019,4304+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4305+173,1,Yes to Both,Ich wusste von dem Auskunftsrecht über beide Bestandteile: Gehälter und Bezüge.
soep-is,soep-is-2019,4305+173,2,Only Salary,Ich wusste lediglich von dem Auskunftsrecht über Gehälter.
soep-is,soep-is-2019,4305+173,3,Only Benefits,Ich wusste lediglich von dem Auskunftsrecht über Bezüge.
soep-is,soep-is-2019,4305+173,4,No to Both,"Ich wusste weder von dem Auskunftsrecht über Gehälter, noch von dem Auskunftsrecht über Bezüge."
soep-is,soep-is-2019,4305+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4306+173,1,Yes to Both.,"Ja, ich habe sowohl die Gehälter als auch die Bezüge erfragt."
soep-is,soep-is-2019,4306+173,2,Only Salary,"Ja, ich habe aber nur nach den Gehältern gefragt."
soep-is,soep-is-2019,4306+173,3,Only Benefits.,"Ja, ich habe aber nur nach den Bezügen gefragt."
soep-is,soep-is-2019,4306+173,4,No to Both.,"Nein, ich habe keine Auskunft verlangt."
soep-is,soep-is-2019,4306+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4307+173,1,1 Very Comfortable,1 Sehr unwohl
soep-is,soep-is-2019,4307+173,2,2,2
soep-is,soep-is-2019,4307+173,3,3,3
soep-is,soep-is-2019,4307+173,4,4,4
soep-is,soep-is-2019,4307+173,5,5 Very Uncomfortable,5 Sehr wohl
soep-is,soep-is-2019,4307+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4308+173,1,Provided Information within a few months.,Mein Arbeitgeber stellte die gewünschten Informationen innerhalb einiger Monate zusammen.
soep-is,soep-is-2019,4308+173,2,Agreed to provide information and the process is still on.,"Mein Arbeitgeber stimmte zu, die Informationen bereitzustellen, und der Prozess ist noch im Gange."
soep-is,soep-is-2019,4308+173,3,Agreed to provide information but never did.,"Mein Arbeitgeber stimmte zu, die Informationen bereitzustellen, hat es aber nie getan."
soep-is,soep-is-2019,4308+173,4,Rejected request citing some explanation.,Mein Arbeitgeber lehnte mein Auskunftsgesuch mit einer Begründung ab (z.B. Vergleichsgruppe zu gering (Interviewer-Hinweis: das wäre bei < 6 Vergleichspersonen der Fall)).
soep-is,soep-is-2019,4308+173,5,Rejected request with no explanation.,Mein Arbeitgeber lehnte mein Auskunftsgesuch ohne die Angabe von Gründen ab.
soep-is,soep-is-2019,4308+173,6,Did not reply.,Mein Arbeitgeber ignorierte meine Anfrage.
soep-is,soep-is-2019,4308+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4309+173,1,-5 [viga_un_1] low,-5 [viga_un_1] niedrig
soep-is,soep-is-2019,4309+173,2,4,-4
soep-is,soep-is-2019,4309+173,3,3,-3
soep-is,soep-is-2019,4309+173,4,2,-2
soep-is,soep-is-2019,4309+173,5,1,-1
soep-is,soep-is-2019,4309+173,6,0 [viga_1],0 [viga_1]
soep-is,soep-is-2019,4309+173,7,2,1
soep-is,soep-is-2019,4309+173,8,3,2
soep-is,soep-is-2019,4309+173,9,4,3
soep-is,soep-is-2019,4309+173,10,5,4
soep-is,soep-is-2019,4309+173,11,5 [viga_un_1] high,5 [viga_un_1] hoch
soep-is,soep-is-2019,4309+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4310+173,1,-5 [viga_un_2] low,-5 [viga_un_2] niedrig
soep-is,soep-is-2019,4310+173,2,4,-4
soep-is,soep-is-2019,4310+173,3,3,-3
soep-is,soep-is-2019,4310+173,4,2,-2
soep-is,soep-is-2019,4310+173,5,1,-1
soep-is,soep-is-2019,4310+173,6,0 [viga_2],0 [viga_2]
soep-is,soep-is-2019,4310+173,7,2,1
soep-is,soep-is-2019,4310+173,8,3,2
soep-is,soep-is-2019,4310+173,9,4,3
soep-is,soep-is-2019,4310+173,10,5,4
soep-is,soep-is-2019,4310+173,11,5 [viga_un_2] high,5 [viga_un_2] hoch
soep-is,soep-is-2019,4310+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4311+173,2,Salaried employee engaged in unskilled activities (Angestellter mit einfacher Tätigkeit) without completed training/education,Angestellte mit einfacher Tätigkeit ohne Ausbildungsabschluss
soep-is,soep-is-2019,4311+173,3,Salaried employee engaged in unskilled activities (Angestellter mit einfacher Tätigkeit) with completed training/education,Angestellte mit einfacher Tätigkeit mit Ausbildungsabschluss
soep-is,soep-is-2019,4311+173,4,"Employee with qualified duties (e.g. executive officer, bookkeeper, technical draftsman)","Angestellte mit qualifizierter Tätigkeit (z.B. Sachbearbeiter, Buchhalter, technischer Zeichner)"
soep-is,soep-is-2019,4311+173,5,"Employed on permanent contract for highly qualified work or management position (e.g. university lecturer, engineer, department manager)","Angestellte mit hochqualifizierter Tätigkeit oder Leitungsfunktion (z.B. wissenschaftlicher Mitarbeiter, Ingenieur, Abteilungsleiter, Industrie- und Werkmeister)"
soep-is,soep-is-2019,4311+173,6,"Salaried employee with extensive managerial duties (Angestellter mit umfassenden Führungsfunktion) (e.g., managing director, business manager, head of a large firm or concern","Angestellte mit umfassenden Führungsaufgaben (z.B. Direktor, Geschäftsführer, Vorstand größerer Betriebe und Verbände)"
soep-is,soep-is-2019,4311+173,7,Managing partner or similar white-collar employee in self-owned business / company,Geschäftsführender Gesellschafter und vergleichbare Angestellte im eigenen Betrieb / Unternehmen
soep-is,soep-is-2019,4311+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4312+173,1,Apprentice / trainee in commercial-technical field,Auszubildende im gewerblich-technischen Bereich
soep-is,soep-is-2019,4312+173,2,Apprentice / trainee in commercial/trading field,Auszubildende im kaufmännischen Bereich
soep-is,soep-is-2019,4312+173,3,"Volunteer, intern and similar","Volontäre, Praktikanten und Ähnliches"
soep-is,soep-is-2019,4312+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4313+173,1,"Yes, and possibility is specified in the employment contract","Ja, und Möglichkeit ist im Arbeitsvertrag festgelegt"
soep-is,soep-is-2019,4313+173,2,"Yes, but possibility is not specified in the employment contract","Ja, aber Möglichkeit ist nicht im Arbeitsvertrag festgelegt"
soep-is,soep-is-2019,4313+173,3,No,Nein
soep-is,soep-is-2019,4313+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4314+173,1,A lower wage,Einen niedrigeren Lohn
soep-is,soep-is-2019,4314+173,2,The same wage,Den gleichen Lohn
soep-is,soep-is-2019,4314+173,3,A higher wage,Einen höheren Lohn
soep-is,soep-is-2019,4314+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4315+173,1,Between 0% and 2%,Zwischen 0% und 2%
soep-is,soep-is-2019,4315+173,2,Between 2% and 5%,Zwischen 2% und 5%
soep-is,soep-is-2019,4315+173,3,Between 5% and 10%,Zwischen 5% und 10%
soep-is,soep-is-2019,4315+173,4,Between 10% and 15%,Zwischen 10% und 15%
soep-is,soep-is-2019,4315+173,5,Between 15% and 20%,Zwischen 15% und 20%
soep-is,soep-is-2019,4315+173,6,Between 20% and 30%,Zwischen 20% und 30%
soep-is,soep-is-2019,4315+173,7,Between 30% and 50%,Zwischen 30% und 50%
soep-is,soep-is-2019,4315+173,8,Between 50% and 75%,Zwischen 50% und 75%
soep-is,soep-is-2019,4315+173,9,More than 75%,Mehr als 75%
soep-is,soep-is-2019,4315+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4316+173,1,Very Uncertain,1 Sehr unsicher
soep-is,soep-is-2019,4316+173,2,2,2
soep-is,soep-is-2019,4316+173,3,3,3
soep-is,soep-is-2019,4316+173,4,4,4
soep-is,soep-is-2019,4316+173,5,5 Very certain,5 Sehr sicher
soep-is,soep-is-2019,4316+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4317+,1,Receives information,Erhält Information
soep-is,soep-is-2019,4317+,2,Receives no information,Erhält keine Information
soep-is,soep-is-2019,4318+173,1,No raise,Keine Gehaltserhöhung
soep-is,soep-is-2019,4318+173,2,Raise between 0% and 2%.,Gehaltserhöhung zwischen 0% und  2%.
soep-is,soep-is-2019,4318+173,3,Raise between 2% and 5%.,Gehaltserhöhung zwischen 2% und 5%.
soep-is,soep-is-2019,4318+173,4,Raise between 5% and 10%.,Gehaltserhöhung zwischen 5% und 10%.
soep-is,soep-is-2019,4318+173,5,Raise between 10% and 15%.,Gehaltserhöhung zwischen 10% und 15%.
soep-is,soep-is-2019,4318+173,6,Raise of more than 15%.,Gehaltserhöhung von mehr als 15%.
soep-is,soep-is-2019,4318+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4319+,1,I do not want to lose my colleagues and my current employer.,Ich will meine Kollegen bei meinem derzeitigen Arbeitgeber nicht verlieren.
soep-is,soep-is-2019,4320+,2,I do not like changes.,Ich mag keine Veränderungen.
soep-is,soep-is-2019,4321+,3,I do not want to get familiar with a new job.,Ich will mich nicht in einen neuen Job einarbeiten
soep-is,soep-is-2019,4322+,4,I like the atmosphere at my current employer.,Ich mag das Betriebsklima bei meinem derzeitigen Arbeitgeber.
soep-is,soep-is-2019,4323+,5,I like the working time regulations at my current employer.,Ich mag die Arbeitszeitregelung bei meinem derzeitigen Arbeitgeber.
soep-is,soep-is-2019,4324+,6,"I have a secure job at my current employer. If I took a job at a new firm, the risk to lose the position after some time would be greater.","Ich habe bei meinem derzeitigen Arbeitgeber eine sichere Stelle. Wenn ich bei einer Firma neu anfange, ist das Risiko, die Stelle wieder zu verlieren, größer."
soep-is,soep-is-2019,4325+,7,I feel obliged to stay towards my current employer.,Ich fühle mich meinem derzeitigen Arbeitgeber gegenüber verpflichtet zu bleiben.
soep-is,soep-is-2019,4326+,8,It would be difficult for me to find another employer that would pay me a higher wage.,"Ich würde bei den anderen Arbeitgebern, die ein höheres Gehalt zahlen würden, nur sehr schwer eine Stelle finden."
soep-is,soep-is-2019,4327+,9,I would have to move to another city or region.,Ich müsste hierfür in eine andere Stadt oder Region ziehen.
soep-is,soep-is-2019,4328+,10,Other Reason,Andere Gründe
soep-is,soep-is-2019,4329+173,1,More than in your current job,Mehr als in Ihrem jetzigen Job
soep-is,soep-is-2019,4329+173,2,The same as in your current job,Gleich viel wie in Ihrem jetzigen Job
soep-is,soep-is-2019,4329+173,3,Less than in your current job,Weniger als in Ihrem jetzigen Job
soep-is,soep-is-2019,4329+173,-1,No answer,keine Angabe
soep-is,soep-is-2019,4330+173,1,earn between 0 and 50 EUR more than in my current job,Zwischen 0 und 50 Euro mehr verdienen als in meinem jetzigen Job
soep-is,soep-is-2019,4330+173,2,earn between 50 and 100 EUR more than in my current job,Zwischen 50 und 100 Euro mehr verdienen als in meinem jetzigen Job
soep-is,soep-is-2019,4330+173,3,earn between 100 and 200 EUR more than in my current job,Zwischen 100 und 200 Euro mehr verdienen als in meinem jetzigen Job
soep-is,soep-is-2019,4330+173,4,earn between 200 and 300 EUR more than in my current job,Zwischen 200 und 300 Euro mehr verdienen als in meinem jetzigen Job
soep-is,soep-is-2019,4330+173,5,earn between 300 and 400 EUR more than in my current job,Zwischen 300 und 400 Euro mehr verdienen als in meinem jetzigen Job
soep-is,soep-is-2019,4330+173,6,earn between 400 and 500 EUR more than in my current job,Zwischen 400 und 500 Euro mehr verdienen als in meinem jetzigen Job
soep-is,soep-is-2019,4330+173,7,earn between 500 and 750 EUR more than in my current job,Zwischen 500 und 750 Euro mehr verdienen als in meinem jetzigen Job
soep-is,soep-is-2019,4330+173,8,earn between 750 and 1000 EUR more than in my current job,Zwischen 750 und 1000 Euro mehr verdienen als in meinem jetzigen Job
soep-is,soep-is-2019,4330+173,9,earn between 1000 and 1500 EUR more than in my current job,Zwischen 1000 und 1500 Euro mehr verdienen als in meinem jetzigen Job
