study,dataset,name,concept,description,description_de,label,label_de,version,template_id,type,case_sensitive_name,categories,categories_de
soep-is,ibip_pupil,bdr_ent5_wdh1_2,,,,Picture riddle 1st repeated view: Result of Decision 5,Bilderrätsel: 1. Wdh. Ergebnis Entscheidung 5,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent6_wdh1_2,,,,Picture riddle 1st repeated view: Result of Decision 6,Bilderrätsel: 1. Wdh. Ergebnis Entscheidung 6,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent7_wdh1_2,,,,Picture riddle 1st repeated view: Result of Decision 7,Bilderrätsel: 1. Wdh. Ergebnis Entscheidung 7,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent8_wdh1_2,,,,Picture riddle 1st repeated view: Result of Decision 8,Bilderrätsel: 1. Wdh. Ergebnis Entscheidung 8,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent9_wdh1_2,,,,Picture riddle 1st repeated view: Result of Decision 9,Bilderrätsel: 1. Wdh. Ergebnis Entscheidung 9,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent10_wdh1_2,,,,Picture riddle 1st repeated view: Result of Decision 10,Bilderrätsel: 1. Wdh. Ergebnis Entscheidung 10,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent11_wdh1_2,,,,Picture riddle 1st repeated view: Result of Decision 11,Bilderrätsel: 1. Wdh. Ergebnis Entscheidung 11,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent12_wdh1_2,,,,Picture riddle 1st repeated view: Result of Decision 12,Bilderrätsel: 1. Wdh. Ergebnis Entscheidung 12,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent13_wdh1_2,,,,Picture riddle 1st repeated view: Result of Decision 13,Bilderrätsel: 1. Wdh. Ergebnis Entscheidung 13,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent14_wdh1_2,,,,Picture riddle 1st repeated view: Result of Decision 14,Bilderrätsel: 1. Wdh. Ergebnis Entscheidung 14,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent15_wdh1_2,,,,Picture riddle 1st repeated view: Result of Decision 15,Bilderrätsel: 1. Wdh. Ergebnis Entscheidung 15,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent16_wdh1_2,,,,Picture riddle 1st repeated view: Result of Decision 16,Bilderrätsel: 1. Wdh. Ergebnis Entscheidung 16,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent1_wdh2_1,,,,Picture riddle 2nd repeated view: Decision 1,Bilderrätsel: 2. Wdh. Entscheidung 1,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent2_wdh2_1,,,,Picture riddle 2nd repeated view: Decision 2,Bilderrätsel: 2. Wdh. Entscheidung 2,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent3_wdh2_1,,,,Picture riddle 2nd repeated view: Decision 3,Bilderrätsel: 2. Wdh. Entscheidung 3,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent4_wdh2_1,,,,Picture riddle 2nd repeated view: Decision 4,Bilderrätsel: 2. Wdh. Entscheidung 4,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent5_wdh2_1,,,,Picture riddle 2nd repeated view: Decision 5,Bilderrätsel: 2. Wdh. Entscheidung 5,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent6_wdh2_1,,,,Picture riddle 2nd repeated view: Decision 6,Bilderrätsel: 2. Wdh. Entscheidung 6,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent7_wdh2_1,,,,Picture riddle 2nd repeated view: Decision 7,Bilderrätsel: 2. Wdh. Entscheidung 7,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent8_wdh2_1,,,,Picture riddle 2nd repeated view: Decision 8,Bilderrätsel: 2. Wdh. Entscheidung 8,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent9_wdh2_1,,,,Picture riddle 2nd repeated view: Decision 9,Bilderrätsel: 2. Wdh. Entscheidung 9,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent10_wdh2_1,,,,Picture riddle 2nd repeated view: Decision 10,Bilderrätsel: 2. Wdh. Entscheidung 10,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent11_wdh2_1,,,,Picture riddle 2nd repeated view: Decision 11,Bilderrätsel: 2. Wdh. Entscheidung 11,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent12_wdh2_1,,,,Picture riddle 2nd repeated view: Decision 12,Bilderrätsel: 2. Wdh. Entscheidung 12,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent13_wdh2_1,,,,Picture riddle 2nd repeated view: Decision 13,Bilderrätsel: 2. Wdh. Entscheidung 13,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent14_wdh2_1,,,,Picture riddle 2nd repeated view: Decision 14,Bilderrätsel: 2. Wdh. Entscheidung 14,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent15_wdh2_1,,,,Picture riddle 2nd repeated view: Decision 15,Bilderrätsel: 2. Wdh. Entscheidung 15,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent16_wdh2_1,,,,Picture riddle 2nd repeated view: Decision 16,Bilderrätsel: 2. Wdh. Entscheidung 16,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent19_wdh2_1,,,,Picture riddle 2nd repeated view: no decision viewed again,Bilderrätsel: 2. Wdh. keine Wdh. von einer Entscheidung,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent1_wdh2_2,,,,Picture riddle 2nd repeated view: Result of Decision 1,Bilderrätsel: 2. Wdh. Ergebnis Entscheidung 1,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent2_wdh2_2,,,,Picture riddle 2nd repeated view: Result of Decision 2,Bilderrätsel: 2. Wdh. Ergebnis Entscheidung 2,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent3_wdh2_2,,,,Picture riddle 2nd repeated view: Result of Decision 3,Bilderrätsel: 2. Wdh. Ergebnis Entscheidung 3,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent4_wdh2_2,,,,Picture riddle 2nd repeated view: Result of Decision 4,Bilderrätsel: 2. Wdh. Ergebnis Entscheidung 4,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent5_wdh2_2,,,,Picture riddle 2nd repeated view: Result of Decision 5,Bilderrätsel: 2. Wdh. Ergebnis Entscheidung 5,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent6_wdh2_2,,,,Picture riddle 2nd repeated view: Result of Decision 6,Bilderrätsel: 2. Wdh. Ergebnis Entscheidung 6,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent7_wdh2_2,,,,Picture riddle 2nd repeated view: Result of Decision 7,Bilderrätsel: 2. Wdh. Ergebnis Entscheidung 7,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent8_wdh2_2,,,,Picture riddle 2nd repeated view: Result of Decision 8,Bilderrätsel: 2. Wdh. Ergebnis Entscheidung 8,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent9_wdh2_2,,,,Picture riddle 2nd repeated view: Result of Decision 9,Bilderrätsel: 2. Wdh. Ergebnis Entscheidung 9,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent10_wdh2_2,,,,Picture riddle 2nd repeated view: Result of Decision 10,Bilderrätsel: 2. Wdh. Ergebnis Entscheidung 10,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent11_wdh2_2,,,,Picture riddle 2nd repeated view: Result of Decision 11,Bilderrätsel: 2. Wdh. Ergebnis Entscheidung 11,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent12_wdh2_2,,,,Picture riddle 2nd repeated view: Result of Decision 12,Bilderrätsel: 2. Wdh. Ergebnis Entscheidung 12,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent13_wdh2_2,,,,Picture riddle 2nd repeated view: Result of Decision 13,Bilderrätsel: 2. Wdh. Ergebnis Entscheidung 13,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent14_wdh2_2,,,,Picture riddle 2nd repeated view: Result of Decision 14,Bilderrätsel: 2. Wdh. Ergebnis Entscheidung 14,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent15_wdh2_2,,,,Picture riddle 2nd repeated view: Result of Decision 15,Bilderrätsel: 2. Wdh. Ergebnis Entscheidung 15,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent16_wdh2_2,,,,Picture riddle 2nd repeated view: Result of Decision 16,Bilderrätsel: 2. Wdh. Ergebnis Entscheidung 16,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent1_final,,,,Picture riddle: Final Decision 1,Bilderrätsel: Entscheidung 1 final,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent2_final,,,,Picture riddle: Final Decision 2,Bilderrätsel: Entscheidung 2 final,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent3_final,,,,Picture riddle: Final Decision 3,Bilderrätsel: Entscheidung 3 final,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent4_final,,,,Picture riddle: Final Decision 4,Bilderrätsel: Entscheidung 4 final,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent5_final,,,,Picture riddle: Final Decision 5,Bilderrätsel: Entscheidung 5 final,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent6_final,,,,Picture riddle: Final Decision 6,Bilderrätsel: Entscheidung 6 final,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent7_final,,,,Picture riddle: Final Decision 7,Bilderrätsel: Entscheidung 7 final,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent8_final,,,,Picture riddle: Final Decision 8,Bilderrätsel: Entscheidung 8 final,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent9_final,,,,Picture riddle: Final Decision 9,Bilderrätsel: Entscheidung 9 final,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent10_final,,,,Picture riddle: Final Decision 10,Bilderrätsel: Entscheidung 10 final,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent11_final,,,,Picture riddle: Final Decision 11,Bilderrätsel: Entscheidung 11 final,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent12_final,,,,Picture riddle: Final Decision 12,Bilderrätsel: Entscheidung 12 final,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent13_final,,,,Picture riddle: Final Decision 13,Bilderrätsel: Entscheidung 13 final,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent14_final,,,,Picture riddle: Final Decision 14,Bilderrätsel: Entscheidung 14 final,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent15_final,,,,Picture riddle: Final Decision 15,Bilderrätsel: Entscheidung 15 final,2019,,byte,,,
soep-is,ibip_pupil,bdr_ent16_final,,,,Picture riddle: Final Decision 16,Bilderrätsel: Entscheidung 16 final,2019,,byte,,,
soep-is,ibip_pupil,brvab,,,,Finished picture riddle before 8 minute time limit,Kind hat das Spiel vor Ablauf der 8 Minuten beendet,2019,,byte,,,
soep-is,ibip_pupil,brmi,,,,Finished picture riddle after X minutes,Kind hat das Spiel nach X Minuten beendet,2019,,byte,,,
soep-is,ibip_pupil,brmsek,,,,Finished picture riddle after X seconds,Kind hat das Spiel nach X Sekunden beendet,2019,,byte,,,
soep-is,ibip_pupil,bdr_dauer,,,,Duration picture riddle in total in minutes,Dauer Bilderrätsel gesamt in Minuten,2019,,byte,,,
soep-is,ibip_pupil,sch_ent1,,,,Estimation game: Decision game 1,Schätzspiel: Entscheidung Spiel 1,2019,,byte,,,
soep-is,ibip_pupil,sch_ent2,,,,Estimation game: Decision game 2,Schätzspiel: Entscheidung Spiel 2,2019,,byte,,,
soep-is,ibip_pupil,sch_nr,,,,Estimation game: Randomly chosen valid decision,Schätzspiel: Zufallsauswahl Nummer der gültigen Entscheidung,2019,,byte,,,
soep-is,ibip_pupil,sch_erg,,,,Estimation game: Result,Schätzspiel: Ergebnis,2019,,byte,,,
soep-is,ibip_pupil,jetzt_ent1,,,,Sooner or later: Decision 1,FoS: Entscheidung 1,2019,,byte,,,
soep-is,ibip_pupil,jetzt_ent2,,,,Sooner or later: Decision 2,FoS: Entscheidung 2,2019,,byte,,,
soep-is,ibip_pupil,jetzt_ent3,,,,Sooner or later: Decision 3,FoS: Entscheidung 3,2019,,byte,,,
soep-is,ibip_pupil,jetzt_ent4,,,,Sooner or later: Decision 4,FoS: Entscheidung 4,2019,,byte,,,
soep-is,ibip_pupil,jetzt_ent5,,,,Sooner or later: Decision 5,FoS: Entscheidung 5,2019,,byte,,,
soep-is,ibip_pupil,jetzt_ent6,,,,Sooner or later: Decision 6,FoS: Entscheidung 6,2019,,byte,,,
soep-is,ibip_pupil,jetzt_ent7,,,,Sooner or later: Decision 7,FoS: Entscheidung 7,2019,,byte,,,
soep-is,ibip_pupil,jetzt_ent8,,,,Sooner or later: Decision 8,FoS: Entscheidung 8,2019,,byte,,,
soep-is,ibip_pupil,jetzt_ent9,,,,Sooner or later: Decision 9,FoS: Entscheidung 9,2019,,byte,,,
soep-is,ibip_pupil,jetzt_ent10,,,,Sooner or later: Decision 10,FoS: Entscheidung 10,2019,,byte,,,
soep-is,ibip_pupil,jetzt_ent11,,,,Sooner or later: Decision 11,FoS: Entscheidung 11,2019,,byte,,,
soep-is,ibip_pupil,jetzt_ent12,,,,Sooner or later: Decision 12,FoS: Entscheidung 12,2019,,byte,,,
soep-is,ibip_pupil,jetzt_ent13,,,,Sooner or later: Decision 13,FoS: Entscheidung 13,2019,,byte,,,
soep-is,ibip_pupil,jetzt_ent14,,,,Sooner or later: Decision 14,FoS: Entscheidung 14,2019,,byte,,,
soep-is,ibip_pupil,jetzt_ent15,,,,Sooner or later: Decision 15,FoS: Entscheidung 15,2019,,byte,,,
soep-is,ibip_pupil,jetzt_ent16,,,,Sooner or later: Decision 16,FoS: Entscheidung 16,2019,,byte,,,
soep-is,ibip_pupil,jetzt_ent17,,,,Sooner or later: Decision 17,FoS: Entscheidung 17,2019,,byte,,,
soep-is,ibip_pupil,jetzt_ent18,,,,Sooner or later: Decision 18,FoS: Entscheidung 18,2019,,byte,,,
soep-is,ibip_pupil,jetzt_ent19,,,,Sooner or later: Decision 19,FoS: Entscheidung 19,2019,,byte,,,
soep-is,ibip_pupil,jetzt_ent20,,,,Sooner or later: Decision 20,FoS: Entscheidung 20,2019,,byte,,,
soep-is,ibip_pupil,jetzt_ent21,,,,Sooner or later: Decision 21,FoS: Entscheidung 21,2019,,byte,,,
soep-is,ibip_pupil,jetzt_ent22,,,,Sooner or later: Decision 22,FoS: Entscheidung 22,2019,,byte,,,
soep-is,ibip_pupil,jetzt_ent23,,,,Sooner or later: Decision 23,FoS: Entscheidung 23,2019,,byte,,,
soep-is,ibip_pupil,jetzt_ent24,,,,Sooner or later: Decision 24,FoS: Entscheidung 24,2019,,byte,,,
soep-is,ibip_pupil,jetzt_nr,,,,Sooner or later: Randomly chosen valid decision,FoS: Zufallsauswahl Nummer der gültigen Entscheidung,2019,,byte,,,
soep-is,ibip_pupil,jetzt_erg,,,,Sooner or later: Result,FoS: Ergebnis,2019,,byte,,,
soep-is,ibip_pupil,jetzt_zeit,,,,Sooner or later: Decision for time period,FoS: Entscheidung für Zeitraum,2019,,byte,,,
soep-is,ibip_pupil,jetzt_aus,,,,Sooner or later: Date of payout,FoS: Auszahlungsdatum,2019,,byte,,,
soep-is,ibip_pupil,jetzt_random,,,,Sooner or later: randomization,FoS: Randomisierung,2019,,byte,,,
soep-is,ibip_pupil,zahl_screen1,,,,Predicting numbers: Explanation I,Zahlen vorhersagen: Erklärung I,2019,,byte,,,
soep-is,ibip_pupil,zahl_screen2,,,,Predicting numbers: Explanation II,Zahlen vorhersagen: Erklärung II,2019,,byte,,,
soep-is,ibip_pupil,zahl_screen3,,,,Predicting numbers: Steps 1 to 3,Zahlen vorhersagen: Schritte 1 bis 3,2019,,byte,,,
soep-is,ibip_pupil,zahl_screen4,,,,Predicting numbers: Step 4,Zahlen vorhersagen: Schritt 4,2019,,byte,,,
soep-is,ibip_pupil,zahl_erg,,,,Predicting numbers: number of stars,Zahlen vorhersagen: Anzahl Sterne,2019,,byte,,,
soep-is,ibip_pupil,anz_euro,,,,Amount of EUR in total,Betrag in Euro insgesamt,2019,,byte,,,
soep-is,ibip_pupil,szu01,,,,Course of life is selfdetermined,Lebensverlauf selbstbestimmt,2019,,byte,,,
soep-is,ibip_pupil,szu04,,,,Others determine my life,Andere bestimmen über mein Leben,2019,,byte,,,
soep-is,ibip_pupil,szu05,,,,You need to work hard in order to succeed,Erfolg muss man sich hart erarbeiten,2019,,byte,,,
soep-is,ibip_pupil,szu06,,,,I doubt my skills,Zweifle an meinen Fähigkeiten,2019,,byte,,,
soep-is,ibip_pupil,szu07,,,,Social circumstances determine possibilities in life,Soziale Umstände bestimmen Möglichkeiten im Leben,2019,,byte,,,
soep-is,ibip_pupil,szu08,,,,Skills more important than effort,Wichtiger als Anstrengungen sind eigene Fähigkeiten,2019,,byte,,,
soep-is,ibip_pupil,szu09,,,,I have little control over my life,Habe wenig Kontrolle über Dinge in meinem Leben,2019,,byte,,,
soep-is,ibip_pupil,szu12,,,,You can trust people,Man kann Menschen vertrauen,2019,,byte,,,
soep-is,ibip_pupil,szu13,,,,You cannot rely on anyone anymore,Auf niemanden mehr Verlass,2019,,byte,,,
soep-is,ibip_pupil,szubip1,,,,I am more creative than others,Bin kreativer als andere,2019,,byte,,,
soep-is,ibip_pupil,segobip1,,,,I try new things,Probiere neue Sachen,2019,,byte,,,
soep-is,ibip_pupil,sfz25,,,,I am socially engaged,Sozial engagieren,2019,,byte,,,
soep-is,ibip_pupil,sfzbip1,,,,School group,Schul-AG,2019,,byte,,,
soep-is,ibip_pupil,smelt1,,,,Went on vacation with other adults than parents,mit anderen Erwachsenen Urlaub,2019,,byte,,,
soep-is,ibip_pupil,soelt1,,,,Went on vacation without adults,ohne Erwachsene Urlaub,2019,,byte,,,
soep-is,ibip_pupil,smelt2,,,,Went by train or plane with other adults than parents,mit anderen Erwachsenen Zug- oder Flugreise,2019,,byte,,,
soep-is,ibip_pupil,soelt2,,,,Went by train or plane without adults,ohne Erwachsene Zug- oder Flugreise,2019,,byte,,,
soep-is,ibip_pupil,smelt3,,,,Went to the doctor with other adults than parents,mit anderen Erwachsenen zum Arzt,2019,,byte,,,
soep-is,ibip_pupil,soelt3,,,,Went to the doctor without adults,ohne Erwachsene zum Arzt,2019,,byte,,,
soep-is,ibip_pupil,smelt4,,,,Bought clothes with other adults than parents,mit anderen Erwachsenen Kleidung gekauft,2019,,byte,,,
soep-is,ibip_pupil,soelt4,,,,Bought clothes without adults,ohne Erwachsene Kleidung gekauft,2019,,byte,,,
soep-is,ibip_pupil,smelt5,,,,Cooked or baked with other adults than parents,mit anderen Erwachsenen gekocht oder gebacken,2019,,byte,,,
soep-is,ibip_pupil,soelt5,,,,Cooked or baked without adults,ohne Erwachsene gekocht oder gebacken,2019,,byte,,,
soep-is,ibip_pupil,smelt6,,,,Returned/exchanged something with other adults than parents,mit anderen Erwachsenen etwas umgetauscht,2019,,byte,,,
soep-is,ibip_pupil,soelt6,,,,Returned/exchanged something without adults,ohne Erwachsene etwas umgetauscht,2019,,byte,,,
soep-is,ibip_pupil,smelt7,,,,Went to the cinema with other adults than parents,mit anderen Erwachsenen im Kino,2019,,byte,,,
soep-is,ibip_pupil,soelt7,,,,Went to the cinema without adults,ohne Erwachsene im Kino,2019,,byte,,,
soep-is,ibip_pupil,smelt8,,,,Drank alcohol with other adults than parents,mit anderen Erwachsenen Alkohol getrunken,2019,,byte,,,
soep-is,ibip_pupil,soelt8,,,,Drank alcohol without adults,ohne Erwachsene Alkohol getrunken,2019,,byte,,,
soep-is,ibip_pupil,smelt9,,,,Smoked cigarettes with other adults than parents,mit anderen Erwachsenen geraucht,2019,,byte,,,
soep-is,ibip_pupil,soelt9,,,,Smoked cigarettes without adults,ohne Erwachsene geraucht,2019,,byte,,,
soep-is,ibip_pupil,smelt10,,,,Smoked hookah with other adults than parents,mit anderen Erwachsenen Wassperfeife geraucht,2019,,byte,,,
soep-is,ibip_pupil,soelt10,,,,Smoked hookah without adults,ohne Erwachsene Wassperfeife geraucht,2019,,byte,,,
soep-is,ibip_pupil,worttest,,,,Can we start (word test),Test starten? (Worttest),2019,,byte,,,
soep-is,ibip_pupil,f02501,,,,Word test 2017: Which is the right word 1? (Example right answer: 4),Worttest 2017: Welches ist das richtige Wort? (Beispiel richtige Antwort: 4),2019,,byte,,,
soep-is,ibip_pupil,f02502,,,,Word test 2017: Which is the right word 2? (right answer: 2),Worttest 2017: Welches ist das richtige Wort 2? (richtige Antwort: 2),2019,,byte,,,
soep-is,ibip_pupil,f02503,,,,Word test 2017: Which is the right word 3? (2),Worttest 2017: Welches ist das richtige Wort 3? (2),2019,,byte,,,
soep-is,ibip_pupil,f02504,,,,Word test 2017: Which is the right word 4? (1),Worttest 2017: Welches ist das richtige Wort 4? (1),2019,,byte,,,
soep-is,ibip_pupil,f02505,,,,Word test 2017: Which is the right word 5? (5),Worttest 2017: Welches ist das richtige Wort 5? (5),2019,,byte,,,
soep-is,ibip_pupil,f02506,,,,Word test 2017: Which is the right word 6? (2),Worttest 2017: Welches ist das richtige Wort 6? (2),2019,,byte,,,
soep-is,ibip_pupil,f02507,,,,Word test 2017: Which is the right word 7? (1),Worttest 2017: Welches ist das richtige Wort 7? (1),2019,,byte,,,
soep-is,ibip_pupil,f02508,,,,Word test 2017: Which is the right word 8? (2),Worttest 2017: Welches ist das richtige Wort 8? (2),2019,,byte,,,
soep-is,ibip_pupil,f02509,,,,Word test 2017: Which is the right word 9? (3),Worttest 2017: Welches ist das richtige Wort 9? (3),2019,,byte,,,
soep-is,ibip_pupil,f02510,,,,Word test 2017: Which is the right word 10? (5),Worttest 2017: Welches ist das richtige Wort 10? (5),2019,,byte,,,
soep-is,ibip_pupil,f02511,,,,Word test 2017: Which is the right word 11? (1),Worttest 2017: Welches ist das richtige Wort 11? (1),2019,,byte,,,
soep-is,ibip_pupil,f02512,,,,Word test 2017: Which is the right word 12?(3),Worttest 2017: Welches ist das richtige Wort 12?(3),2019,,byte,,,
soep-is,ibip_pupil,f02513,,,,Word test 2017: Which is the right word 13?(4),Worttest 2017: Welches ist das richtige Wort 13?(4),2019,,byte,,,
soep-is,ibip_pupil,f02514,,,,Word test 2017: Which is the right word 14?(2),Worttest 2017: Welches ist das richtige Wort 14?(2),2019,,byte,,,
soep-is,ibip_pupil,f02515,,,,Word test 2017: Which is the right word 15? (4),Worttest 2017: Welches ist das richtige Wort 15? (4),2019,,byte,,,
soep-is,ibip_pupil,f02516,,,,Word test 2017: Which is the right word 16? (5),Worttest 2017: Welches ist das richtige Wort 16? (5),2019,,byte,,,
soep-is,ibip_pupil,f02517,,,,Word test 2017: Which is the right word 17? (2),Worttest 2017: Welches ist das richtige Wort 17? (2),2019,,byte,,,
soep-is,ibip_pupil,f02518,,,,Word test 2017: Which is the right word 18? (5),Worttest 2017: Welches ist das richtige Wort 18? (5),2019,,byte,,,
soep-is,ibip_pupil,f02519,,,,Word test 2017: Which is the right word 19? (4),Worttest 2017: Welches ist das richtige Wort 19? (4),2019,,byte,,,
soep-is,ibip_pupil,f02520,,,,Word test 2017: Which is the right word 20? (2),Worttest 2017: Welches ist das richtige Wort 20? (2),2019,,byte,,,
soep-is,ibip_pupil,f02521,,,,Word test 2017: Which is the right word 21? (4),Worttest 2017: Welches ist das richtige Wort 21? (4),2019,,byte,,,
soep-is,ibip_pupil,f02522,,,,Word test 2017: Which is the right word 22? (1),Worttest 2017: Welches ist das richtige Wort 22? (1),2019,,byte,,,
soep-is,ibip_pupil,f02523,,,,Word test 2017: Which is the right word 23? (1),Worttest 2017: Welches ist das richtige Wort 23? (1),2019,,byte,,,
soep-is,ibip_pupil,f02524,,,,Word test 2017: Which is the right word 24? (3),Worttest 2017: Welches ist das richtige Wort 24? (3),2019,,byte,,,
soep-is,ibip_pupil,f02525,,,,Word test 2017: Which is the right word 25? (3),Worttest 2017: Welches ist das richtige Wort 25? (3),2019,,byte,,,
soep-is,ibip_pupil,f02526,,,,Word test 2017: Which is the right word 26? (3),Worttest 2017: Welches ist das richtige Wort 26? (3),2019,,byte,,,
soep-is,ibip_pupil,f02527,,,,Word test 2017: Which is the right word 27? (5),Worttest 2017: Welches ist das richtige Wort 27? (5),2019,,byte,,,
soep-is,ibip_pupil,f02528,,,,Word test 2017: Which is the right word 28? (4),Worttest 2017: Welches ist das richtige Wort 28? (4),2019,,byte,,,
soep-is,ibip_pupil,f02529,,,,Word test 2017: Which is the right word 29? (2),Worttest 2017: Welches ist das richtige Wort 29? (2),2019,,byte,,,
soep-is,ibip_pupil,f02530,,,,Word test 2017: Which is the right word 30? (2),Worttest 2017: Welches ist das richtige Wort 30? (2),2019,,byte,,,
soep-is,ibip_pupil,f02531,,,,Word test 2017: Which is the right word 31? (1),Worttest 2017: Welches ist das richtige Wort 31? (1),2019,,byte,,,
soep-is,ibip_pupil,f02532,,,,Word test 2017: Which is the right word 32? (3),Worttest 2017: Welches ist das richtige Wort 32? (3),2019,,byte,,,
soep-is,ibip_pupil,f02533,,,,Word test 2017: Which is the right word 33? (4),Worttest 2017: Welches ist das richtige Wort 33? (4),2019,,byte,,,
soep-is,ibip_pupil,f02534,,,,Word test 2017: Which is the right word 34? (2),Worttest 2017: Welches ist das richtige Wort 34? (2),2019,,byte,,,
soep-is,ibip_pupil,f02535,,,,Word test 2017: Which is the right word 35? (5),Worttest 2017: Welches ist das richtige Wort 35? (5),2019,,byte,,,
soep-is,ibip_pupil,f02536,,,,Word test 2017: Which is the right word 36? (3),Worttest 2017: Welches ist das richtige Wort 36? (3),2019,,byte,,,
soep-is,ibip_pupil,f02537,,,,Word test 2017: Which is the right word 37? (4),Worttest 2017: Welches ist das richtige Wort 37? (4),2019,,byte,,,
soep-is,ibip_pupil,f02538,,,,Word test 2018: Which is the right word 1? (example)(3),Worttest 2018: Welches ist das richtige Wort 1? (Beispiel)(3),2019,,byte,,,
soep-is,ibip_pupil,f02539,,,,Word test 2018: Which is the right word 2?(2),Worttest 2018: Welches ist das richtige Wort 2?(2),2019,,byte,,,
soep-is,ibip_pupil,f02540,,,,Word test 2018: Which is the right word 3?(4),Worttest 2018: Welches ist das richtige Wort 3?(4),2019,,byte,,,
soep-is,ibip_pupil,f02541,,,,Word test 2018: Which is the right word 4?(4),Worttest 2018: Welches ist das richtige Wort 4?(4),2019,,byte,,,
soep-is,ibip_pupil,f02542,,,,Word test 2018: Which is the right word 5?(4),Worttest 2018: Welches ist das richtige Wort 5?(4),2019,,byte,,,
soep-is,ibip_pupil,f02543,,,,Word test 2018: Which is the right word 6?(4),Worttest 2018: Welches ist das richtige Wort 6?(4),2019,,byte,,,
soep-is,ibip_pupil,f02544,,,,Word test 2018: Which is the right word 7?(3),Worttest 2018: Welches ist das richtige Wort 7?(3),2019,,byte,,,
soep-is,ibip_pupil,f02545,,,,Word test 2018: Which is the right word 8?(1),Worttest 2018: Welches ist das richtige Wort 8?(1),2019,,byte,,,
soep-is,ibip_pupil,f02546,,,,Word test 2018: Which is the right word 9?(5),Worttest 2018: Welches ist das richtige Wort 9?(5),2019,,byte,,,
soep-is,ibip_pupil,f02547,,,,Word test 2018: Which is the right word 10?(1),Worttest 2018: Welches ist das richtige Wort 10?(1),2019,,byte,,,
soep-is,ibip_pupil,f02548,,,,Word test 2018: Which is the right word 11?(4),Worttest 2018: Welches ist das richtige Wort 11?(4),2019,,byte,,,
soep-is,ibip_pupil,f02549,,,,Word test 2018: Which is the right word 12?(2),Worttest 2018: Welches ist das richtige Wort 12?(2),2019,,byte,,,
soep-is,ibip_pupil,f02550,,,,Word test 2018: Which is the right word 13?(4),Worttest 2018: Welches ist das richtige Wort 13?(4),2019,,byte,,,
